video_id,vllm_description,label
RADMoVY-EMI,"# Image Description

A man in a dark navy suit and tie stands at a microphone on a stage with blue lighting, holding what appears to be an award, with a composed expression while speaking, and the BBC logo visible in the top right corner.",0
WRsnHpIQPN8,"The thumbnail shows a split-screen comparison with a woman in a red dress on the left side and a man in formal attire (dark suit and bow tie) on the right side, both appearing to be at formal events, with the man smiling directly at the camera.",0
pPZkWxoZy4I,"A man wearing a dark blue suit jacket and red striped tie smiles at the camera against a blurred background, with ""E! NEWS"" displayed in blue text in the lower left corner.",0
1JsRIZQpkRU,"# Image Description

A bald man in a light purple button-up shirt stands with his hands clasped in front of him against a massive background of Earth, with the BBC logo visible in the upper right corner of the frame.",0
rgb3sxJoZhM,"# Description

A woman with dark hair pulled back, wearing a brown jacket and a brooch, is shown in a thoughtful or serious expression while seated, with the CBC News logo visible in the upper left corner and the text ""Adrienne Arsenault Reports"" displayed on the left side of the image.",0
y5Bv_rPTTWc,"A woman with shoulder-length brown wavy hair wearing a blue cardigan over a black top is smiling during what appears to be a talk show interview, with the ""This Morning"" logo visible in the turquoise lower left corner of the frame.",0
K8HOZlC5ECQ,"A woman in a bright pink top and a young boy in a white shirt are smiling broadly at the camera, with a ""Royal Family Channel"" logo in the top left corner and large purple and pink text reading ""FUNNIEST MOMENTS"" overlaid on the image.",0
EiEifW_Gob0,"Prince Harry sits on the left side of a late-night talk show set, smiling and engaged in conversation with the host Stephen Colbert on the right, with the text ""PRINCE HARRY TAKES THE COLBERT QUESTIONERT"" displayed at the bottom of the image against a backdrop of a nighttime city skyline.",0
2hPi38x90ks,"# Image Description

In this ITV News screenshot, two formally dressed individuals are seated together on an ornate sofa in an elegant interior setting, with the man on the left wearing a dark suit and purple tie while looking downward, and the woman on the right in a dark blue dress looking toward the camera, with ""ITV NEWS"" watermark visible in the upper left corner.",0
7CTtYz2R4nw,"The thumbnail displays a split-screen comparison of two people - on the left, a woman wearing a purple blazer smiling at the camera, and on the right, a man in a dark navy jacket with yellow trim and a scout medal, also smiling - with the E! NEWS logo visible in the upper left corner.",0
RXo7w9uhSQ0,"A man wearing a bright blue shirt is shown in what appears to be an ornately decorated interior room, looking directly at the camera with a serious expression, while the BBC News logo is displayed in the bottom left corner.",0
MuaaU0BuCnU,"A man in a blue shirt is shown outdoors with green foliage in the background, displaying a serious and thoughtful expression while looking directly at the camera, with white text overlays reading ""THE EARTH SHOT PRIZE"" at the top and the quote ""IT'S TIME FOR US TO SHOW LEADERSHIP"" prominently displayed on the left side.",0
W3xmvLgdOVI,"# Image Description

A man in a light blue shirt holds a white-swaddled newborn while standing next to a woman in a blue patterned dress, both smiling at the camera outside a brick building with medical or official personnel visible in the background.",0
ZutmqaiGRrk,"A man in a white shirt and a woman in a dark green top sit on a wooden bench with a young toddler in blue clothing between them, all smiling while the child holds what appears to be a small animal, with ""sky news"" branding visible in the top right corner.",0
ctKmI0vbMzg,"# Image Description

A man in a gray suit holding a newborn infant stands beside a woman in a white sleeveless dress in an ornate palace corridor with red carpet, while ""THE Sun"" logo appears in the lower left corner of the frame.",0
nDKGAPppxwU,"Five people are seated at a table in a professional radio or podcast studio setting with BBC Radio 1 branding visible, with the woman on the left in profile view smiling while the others face toward the microphones and cameras in front of them.",0
dhe73UMqREI,"The thumbnail shows a split-screen image from the Royal Family Channel featuring a woman with long blonde hair and red lipstick smiling on the left side alongside three children, with text reading ""PRINCE WILLIAM GROOVES!"" and a stage scene visible on the right side showing figures on what appears to be a concert or event venue.",0
Jx24ay589mQ,"Three adults are jogging on a red running track while surrounded by a large group of children spectators, with a ""Royal Family Channel"" logo visible in the bottom left corner and urban buildings visible in the background.",0
lBvix8cJ_zc,"# Image Description

Three men are seated on a beige couch in an elegant interior setting with large windows and cream-colored curtains in the background; the man in the center wears a tan blazer and blue tie while gesturing animatedly during conversation, flanked by two younger men in dark sweaters who appear engaged and smiling.",0
gsmApvRGInU,"The thumbnail shows a blonde woman wearing sunglasses and a pink scarf laughing with her hand near her mouth beside an older gentleman in a light purple suit, with purple text reading ""ROYAL BLOOPERS"" and the ""Royal Family Channel"" logo in the top left corner.",0
mK4k80Eaw24,"Two figures in formal business attire stand side-by-side against a blue curtain backdrop with an American flag on the left and British flag on the right, both displaying neutral, composed expressions while facing the camera in what appears to be an official diplomatic or political setting.",0
oi1a4UDpo44,"A split-screen image showing a young boy at what appears to be a public event, with the left side displaying him looking serious or concerned while seated next to a woman in red, and the right side showing him yawning or expressing tiredness with an animated expression while the woman attends to his face.",0
tuZZXi6qxjk,"# Image Description

In this black and white BBC video thumbnail, a woman wearing a pearl necklace and patterned dress reads a book with a young toddler seated beside her on a floral-patterned sofa, both focused on the pages before them.",0
j1EUsGrIgMY,"# Image Description

An elderly man with white hair wearing a dark jacket over a blue shirt is shown speaking outdoors with trees visible in the background, with ""BBC NEWS"" displayed in a red banner at the bottom left of the frame.",0
7oxlCKMlpZw,"# Image Description

Two men sit in what appears to be a blue-themed amusement park ride or attraction, with the man on the left covering his face with his hand while holding a plate of food, and the man on the right smiling at the camera while also holding food, with ""The Late Late Show with James Corden"" logo visible in the lower left corner.",0
_6br-YeGh40,"An elderly man in formal naval military dress uniform with a white cap and gold insignia is shown in profile against a blurred brick background, with the text ""'HUGE SUCCESS'"" and ""TWO YEARS OF CHARLES' REIGN"" overlaid in white and blue letters, along with the ""GBNI"" logo in the bottom left corner.",0
Y9EUPrd_oJw,"# Image Description

The thumbnail shows an elderly man in formal attire (dark suit and tie) speaking solemnly in an ornate interior setting, with the NBC NEWS logo displayed in the lower left corner.",0
NQMicLluWfs,"A man wearing elaborate royal regalia including a jeweled crown, golden robes, and ermine-trimmed cape sits solemnly during what appears to be a formal ceremonial occasion, with ""BBC NEWS"" text visible in the lower left corner of the image.",0
WY-Jk3Ubs4U,"A middle-aged man with light-colored hair and a serious, contemplative expression faces the camera against a blurred brown background, with large white text in the upper left reading ""WHAT IS PRINCE ANDREW REALLY LIKE?""",0
yBBSpeeN9t4,"A person on the left holds up a phone to photograph a red lantern hanging from a stone structure, while another person is circled in red in the lower right portion of the image, with ""E NEWS"" branding visible in the upper left corner against a scenic outdoor background.",0
EyRyJ37_5xE,"The thumbnail shows a split-screen comparison from the Daily Record, with the left side displaying a formal couple at an event (man in tuxedo, woman in red dress) and the right side showing two women in casual attire (one in black, one in an orange/red jacket), seemingly from different time periods.",0
HI52nXTLmb8,"# Detailed Thumbnail Description

A man with reddish-blonde hair and a beard is shown in a close-up interview shot wearing a dark jacket over a light blue shirt, with a contemplative or serious expression on his face, while the ABC News logo appears in the lower left corner of the frame.",0
RpkbKSKhXTY,"A crowd of formally dressed people are seated in what appears to be an official viewing platform, with one man in the center appearing to react with surprise or concern, while yellow text reading ""PA!"" is overlaid on the image, and the word ""Fabulous"" appears in pink text at the bottom of the thumbnail.",0
4cJfxdL6llE,"The thumbnail shows Roy Keane speaking into a Sky Sports microphone with a serious, stern expression on his face, set against a stadium background, with smaller inset images of other football analysts and managers visible in the corners.",0
Xg6sA-Z_yo4,"# Image Description

A raccoon walks across a soccer field during a match between Philadelphia (PHI) and New York City (NYC), with the scoreboard showing 0-1 at the 20:57 minute mark, captured during an Apple TV broadcast.",0
hDNSeob7_rA,"The thumbnail features a split-screen layout with a commentator on the left wearing headphones and a white shirt with a neutral expression in a circular frame, alongside a soccer player on the right in a light blue patterned jersey with his arm raised in celebration, with the text ""ONCE IN A GENERATION TALENT!"" prominently displayed in yellow at the bottom, all branded with the talkSPORT logo.",0
Xg8TTKuSGbA,"A man in formal business attire is shown in profile against a dark background with UEFA competition logos, alongside a TNT Sports watermark and the quote ""GOALS ARE LIKE KETCHUP"" in large blue text, with Champions League branding visible.",0
_p2WyFriHNI,"Two men wearing headphones are engaged in conversation while holding microphones in what appears to be a stadium setting, with text identifying this as ""The Gary Neville Podcast"" from Sky Sports.",0
QvbpeETBoGg,"This thumbnail shows a fitness instructor demonstrating various exercise movements across multiple panels in what appears to be a gym or studio setting, with the text ""CR7 WORKOUT"" displayed at the bottom, indicating a workout routine inspired by or associated with Cristiano Ronaldo.",0
-klCJ_4PGRo,"Four people are seated at a table with microphones during what appears to be a podcast or radio show recording, with the man second from the left appearing to be mid-speech while the others listen, and water bottles visible on the table in front of them.",0
lFBZJGSgyVQ,"The thumbnail features a dramatic, radiant light burst emanating from the center of the image with blue and golden rays extending outward against a dark starry background, accompanied by white text reading ""MY lighthouse"" positioned in the upper portion of the frame.",0
3jL6LlUL5wE,"A lighthouse with a distinctive red roof sits in the middle of the water with an arrow and text box pointing to it reading ""I Live Here,"" accompanied by the CNBC ""make it"" logo in the upper left corner.",0
Li-DOisUu-g,"The thumbnail shows a lone lighthouse standing in the middle of a turbulent sea under a dark, stormy sky, with a red arrow pointing to it and white text reading ""ME"" above it, creating a meme that humorously compares the person to an isolated structure in harsh conditions.",0
uLMaR3IM-lc,"A woman with curly reddish-brown hair, wearing a black blazer, sits at a news desk with a concerned or serious expression while looking to the side, with ""The Guardian"" logo visible at the bottom left and what appears to be a European palace or government building with red flowers in the background.",0
FOlmTg8mKPk,"A person dressed in an elaborate red and gold ceremonial costume with a white feathered hat stands against a brick building while another person in dark winter clothing stands nearby, with a Telegraph.co.uk watermark visible in the bottom right corner.",0
HwXFdgo_P0Q,"An older woman with blonde hair wearing a white top smiles at the camera while standing next to printed British Gas billing documents, with the text ""CUSTOMERS' ANGER"" and ""OVER BRITISH GAS BILLING SYSTEM"" displayed at the bottom of the image.",0
JFj1tk1vMN4,"The thumbnail shows three separate images: on the left, a man in a dark suit and blue tie smiling at the camera while holding a newspaper in an elegant interior setting; in the center-right, a man in a dark suit with striped tie smiling in what appears to be an official residence; and on the right, an elderly woman in a pink outfit, with a BBC logo visible in the upper right corner of the thumbnail.",0
Ie3w5uvj-Eo,"# Image Description

Two people are seated on a cream-colored sofa with red and patterned cushions in an elegantly decorated living room, both appearing to be engaged in conversation or recording content, with the person on the left wearing black and the person on the right wearing a blue sweater, set against a background of framed artwork, flowers, and decorative items.",0
GlAjeTunopo,"# BBC News Thumbnail Description

A man with white/grey hair wearing a light blue shirt is shown in profile against a purple-tinted background, appearing to be speaking or being interviewed, with the BBC News logo visible in the lower left corner of the frame.",0
5kJ9NfYwlcI,"# Video Thumbnail Description

A middle-aged man with gray hair wearing a white shirt and patterned tie appears to be speaking or presenting, with a serious or neutral expression on his face, while a ""London Comment"" logo is visible in the top right corner of the frame and a park or garden setting with water can be seen blurred in the background.",0
TRGHIN2PGIA,"The thumbnail shows a split-screen comparison featuring a bearded man on the left side looking directly at the camera with a slight smile, positioned next to a scene from the film ""American Psycho"" on the right showing a clean-shaven man in business attire, with the text ""AMERICAN PSYCHO"" displayed in the upper right corner and the GQ logo visible in the lower left.",0
QJyeOWZkuAI,"A bearded man in a black shirt is shown in profile against a bright window with plants, with the text ""NEWS"" and ""KNIGHT OF CUPS"" visible in the lower left corner of the frame.",0
Hop6L1p00L0,"# Image Description

Three men are seated in conversation on a stage with a red curtain backdrop, with the man on the right gesturing expressively while speaking to the others, all appearing to be engaged in an animated discussion or panel event.",0
LEBCc-Qpilw,"The thumbnail shows a split-screen composition featuring an older man with white hair and glasses wearing a black and white athletic shirt on the left side with a concerned expression, alongside an image of the Titan submersible vessel underwater on the right side, with ""Daily Mail"" branding visible in the lower left corner.",0
CFVLd9lk4KA,"A woman with blonde hair styled in an updo, wearing red lipstick and a dark sleeveless top with dangling earrings, smiles warmly at the camera against a nighttime city skyline backdrop, with text identifying her as ""SCARLETT JOHANSSON"" and ""THE TONIGHT SHOW"" displayed at the bottom of the frame.",0
8bACuhV5RPM,"A close-up shot of two people in an intimate moment, with a woman on the right wearing a ring on her hand and a contemplative expression, while a man on the left is shown in profile, both appearing to be in a dramatic or emotional scene from a film or television production.",0
f5d_Yz5eC60,"A woman in a black sleeveless top and shorts walks confidently down an urban pathway lined with pedestrians and storefronts, while a ""SPLASH"" watermark appears in the lower left corner of the image.",0
3dLz8CrX2LY,"The YouTube thumbnail features two smiling male football players in Manchester City kit against a blue background, with ""HART X RODRI"" as the main headline, ""FOOTBALL FOCUS"" branding in the top left, and ""BBC SPORT"" watermark at the bottom, suggesting a sports interview or discussion video.",0
o88is6MRXko,"A man wearing an orange and white shirt makes a skeptical or confused facial expression while looking to the side, positioned next to the ""Saturday Social"" logo and a search bar featuring questions about ""Erling Haaland"" related to England football.",0
NewuhAriR9k,"A woman with dark wavy hair wearing a white strapless dress and diamond choker necklace poses at what appears to be a formal red carpet event, with a crowd visible in the blurred background and ""THE HOLLYWOOD FIX"" watermark displayed in the upper right corner.",0
quGTvp_S6ns,"A middle-aged man in a dark suit and white shirt is being interviewed in front of a stadium, with a serious expression on his face, while the Premier League logo and ""NBC Sports"" branding are displayed at the bottom of the screen.",0
CIRjxMDC5k8,"# Image Description

A man with gray hair wearing a black shirt is shown in a casual indoor setting, gesturing expressively with both hands while speaking, with the subtitle ""It doesn't always work"" displayed at the bottom and the ""NRIO"" watermark visible in the top right corner.",0
4RPsfu2N5VI,"# Description

A middle-aged man with white/grey hair wearing a black shirt is shown gesturing animatedly with both hands raised while speaking, with subtitled text reading ""I remember that when the goal happened, I said that this might be a historical goal,"" and the NRIO logo visible in the top right corner.",0
2-0OMIYVUKM,"# Image Description

A smiling man wearing a dark blue baseball cap and navy shirt holds a small toddler in a light blue outfit while posing at what appears to be an indoor sports facility, with ""NnSports"" visible in the upper right corner of the frame.",0
YxGWU4JibVk,"# Description

A male athlete wearing a dark blue ""SAVVY"" branded t-shirt and baseball cap stands on a professional soccer field while adjusting his cap and holding a mobile device, with a stadium and goal posts visible in the background.",0
XsFeMIIi5zY,"A blue Chrysler PT Cruiser is suspended in mid-air directly beneath a massive steel dart with a wooden shaft, with bold white text reading ""600KG STEEL DART"" displayed on the right side of the image against an overcast sky background.",0
Wk7QDl6S7hc,"A person in a black shirt and green cap smiles at the camera while holding a large rake or collection tool above multiple bins filled with white golf balls, with ""HOLE"" text and an arrow pointing to what appears to be a golf course or water feature in the background.",0
T8Tw7XwfboA,"A man with a mustache and excited facial expression holds a large axe in the foreground on the left side of the image, while behind him is a stadium filled with rows of enormous colorful spheres (balloons or balls) arranged in rainbow order, creating a vibrant and chaotic scene.",0
8Dps3vSSw-4,"The thumbnail shows two people sitting together on what appears to be an MTV set, with the woman on the left wearing a white top and large hoop earrings looking slightly unimpressed, while the man on the right wears a black shirt and white baseball cap with a smiling expression, with ""MTV BEST OF"" branding displayed prominently in red at the bottom of the image.",0
ShptLld81eE,"# Image Description

A football match is underway in a stadium filled with spectators, showing players on the pitch with advertising boards visible along the sidelines including ""Intersport"" and ""Conforama,"" while the crowd watches from the stands under stadium lighting.",0
OWCSDTTqm3E,"The thumbnail features a BBC-branded split-screen design with a male Manchester City footballer in a light blue jersey on the left side smiling at the camera, a female Tottenham player in a white AIA jersey on the right side with an animated expression, and two athletes posing in the colorful striped middle section, set against a vibrant rainbow background of red, orange, and yellow stripes.",0
ApPkdTNbcY8,"# Image Description

A young man in a gray hoodie and blue shirt sits in an airplane seat with a slight smile, engaged in conversation with another person partially visible on the right side of the frame wearing a red beanie and plaid shirt.",0
UrIphPnkHZo,"A man with long dark hair wearing a dark jacket is being interviewed by reporters at what appears to be an entertainment event, with ""Access"" branding visible in the lower left corner of the screen.",0
OAbIYyJuFfA,"# Image Description

A black and white photograph shows a woman with long dark hair sitting in a woven wicker chair, wearing a light-colored long-sleeved top, with a contemplative or serious expression as she looks to the side.",0
nrcrGIf0M98,"# Image Description

This YouTube thumbnail shows two side-by-side photos of people at what appears to be formal events or red carpet occasions, with individuals wearing dark clothing and sunglasses, though no visible text is apparent in the thumbnail itself.",0
I81j1CEXfhc,"# Image Description

A man wearing dark sunglasses and a black suit stands smiling on a red carpet next to a woman in a beige dress at what appears to be a formal event, with ""VOGUE"" branding visible in the lower left corner of the frame.",0
wTqpyUJxlRY,"A young child wearing a blue graphic t-shirt and dark cap is smiling at the camera while shielding their eyes with their hand, with another child visible in the background underneath a wooden table/desk in what appears to be a bedroom or playroom setting.",0
rBQQZ30w94w,"A young child in a blue shirt makes a surprised, wide-eyed expression with their finger near their mouth in the foreground, while an adult in a red shirt appears to be jumping or reacting dramatically in the background, suggesting an energetic or comedic moment captured in what appears to be a home setting.",0
sBwolw5Cm9U,"A young child in a blue shirt lies on a gray carpet with a surprised or shocked expression on their face, with their hand near their mouth, while another person in red can be seen standing in the background of what appears to be an indoor room.",0
8ToP_EnAlLU,"# Image Description

The thumbnail shows an elderly woman wearing an ornate black headdress and dark clothing, with a serious and contemplative expression on her face, set against a blurred background, with ""HBO,"" ""GAME OF THRONES,"" ""OFFICIAL CLIP,"" and the HBO logo visible as text overlays.",0
KPLWWIOCOOQ,"# Image Description

The thumbnail shows a figure in ornate blue-grey armor standing next to a horse against a snowy background, with ""GOT"" and ""OFFICIAL TRAILER"" text displayed on the left side and the HBO logo in the top right corner.",0
9bI6h_9K4s0,"# Image Description

In this dramatic scene, a woman with dark hair in dark clothing grabs or confronts a blonde-haired man wearing ornate blue and silver armor, both displaying intense facial expressions suggesting conflict or confrontation in what appears to be a dimly lit, industrial setting.",0
V4PPWYCqPKo,"A woman with long blonde hair, wearing a flowing blue cloak, stands with her arms raised facing a large army of armored soldiers with spears and shields lined up behind her in a desert landscape with stone structures in the background.",0
3jAsNXXCiBg,"A man with a beard and intense, focused expression stares directly at the camera in close-up profile against a serene ocean and sunset backdrop, with the word ""WONDER"" displayed in white text with a circular logo in the lower left corner.",0
bm1gvNQtYJQ,"A man with dark hair and a serious expression is shown in what appears to be an indoor setting, with a quote reading ""PUT YOUR MANNERS BACK IN"" displayed in red and white text, alongside a ""60 MINUTES"" logo in the top left corner.",0
v1iZtBM23bY,"Two fighter pilots wearing helmets and oxygen masks are shown in a close-up selfie-style shot, both smiling broadly with the ""Late Show with Stephen Colbert"" logo visible in the bottom left corner.",0
jqWJ7xAbPnA,"A woman with blonde hair and pink lipstick is shown in a close-up shot with a serious, contemplative expression, featured on NBC News' TODAY show as indicated by the orange logo and text in the lower left corner and ""NBC NEWS EXCLUSIVE"" watermark in the upper left.",0
gI4qHCdcaQs,"The image shows a split-screen comparison of two men in professional courtroom settings, with the left figure in a dark suit appearing composed while seated, and the right figure in a dark suit and striped tie gesturing while speaking, with ""LAW & CRIME"" branding visible in the lower left corner.",0
oMjPz0v5wkg,"Tom Cruise sits on a talk show set with a slight smile while wearing a white dress shirt and dark vest, with the text ""TOM CRUISE'S CRAZY TOP TEN"" and ""LETTERMAN"" overlaid in yellow and blue respectively, indicating this is from a Late Show with David Letterman episode.",0
rBNChsUJ128,"The thumbnail shows a split-screen comparison of an England cricket player, with the left side featuring an interview of the player wearing an England cap speaking to Sky Sports Cricket, and the right side showing the same player in cricket whites batting during a match.",0
jzyJ2p5H_HE,"The image shows two cricket players in conversation during a match - one wearing an Indian team white cricket uniform with an MPL sponsor logo on the left, and another wearing an England white cricket uniform on the right, with ""sky sports cricket"" branding visible at the bottom of the frame.",0
WBpVPpc-Uus,"# Image Description

A cricket batsman in blue uniform stands at the crease in batting stance while a wicket-keeper in black crouches behind the stumps, with ""CRICKETCLOUD"" branding and a YouTube URL visible at the bottom of the thumbnail.",0
-0jp9XK86Dw,"The thumbnail features Sachin Tendulkar in India's blue cricket jersey, holding his bat in a celebratory pose, with large cyan text displaying ""85"" and ""V PAKISTAN CWC 2011 SEMI-FINAL"" overlaid on the image, commemorating his significant innings during that match.",0
jLThtN7BHSM,"# Image Description

Two men wearing baseball caps are shown in profile, with the man on the left appearing serious or contemplative while looking to the side, and the man on the right smiling slightly in the background, suggesting this is likely a scene from a sports film or documentary.",0
QdCWqUTQm-A,"A man wearing glasses and dark clothing is shown speaking with a serious, concerned expression, with a headline reading ""Starmer: 'NHS is broken in unforgivable ways'"" and ""The Standard NEWS"" logo visible in the upper left corner.",0
erbk87CRLeA,"# Image Description

A Catholic Pope in white vestments stands at a wooden podium during an outdoor religious ceremony, flanked by security and officials on a red-carpeted stage decorated with tropical flowers, with a Papua New Guinea flag visible in the background and camera operators documenting the event.",0
9u0RjKKsPaU,"# Image Description

Five armed law enforcement or military personnel in tactical gear stand in a line on a rooftop or elevated structure, with an industrial cityscape and smoke visible in the background, suggesting a scene from an action film or video game.",0
-gYneEqfhuM,"An elderly man in a dark suit is shown in profile against a colorful floral background, with text reading ""The Standard NEWS"" and the headline ""The King's 'rollercoaster year' filled with health challenges"" displayed on the left side of the image.",0
hmFQqjMF_f0,"A cartoon illustration of a girl in athletic attire holding a tennis racket is shown against a light background, with bold blue text reading ""HOW PLAYING SPORTS BENEFITS YOUR BODY AND YOUR BRAIN"" and a TED-Ed logo in the top right corner.",0
QHOmj2TO4mM,"The thumbnail shows two instructors (a man and a woman) standing side by side against a white background with the large green text ""Talk About SPORTS in english"" displayed prominently, accompanied by a British flag in the top left corner and four small sports-related images on the right side showing various athletic activities.",0
UCoGG0qSSrQ,"The image shows a split-screen layout featuring two men on the left (appearing to be at a Chelsea stadium event based on visible signage) conversing with a third man on the right who is speaking directly to the camera with a serious expression, all set against Sky Sports branding at the bottom of the frame.",0
rJBhkkzNDkQ,"The thumbnail features the word ""SPORTS"" in bold black letters at the top, with three cartoon characters below engaged in different athletic activities—one holding a basketball, one in a fencing pose with a sword, and one appearing to be involved in another sport—all drawn in a simple, minimalist animation style against a light gray background.",0
CISeEFTsgDA,"The thumbnail shows an illustrated scene with the word ""INDIGENOUS"" on a red banner at the top, featuring four cartoon figures paddling in red canoes on water with a waterfall and evergreen forest in the background.",0
YNZQ70nSycY,"The thumbnail features a cartoon-style illustration of a woman with reddish-brown hair and a neutral expression on a beige background, connected by a dotted line to a compass or navigation symbol on the left, with decorative purple curved shapes and dots scattered around the composition.",0
lQLzQsYH7z8,"A vibrant, stylized character wearing a purple cap and colorful athletic outfit stands confidently in a futuristic forest setting while holding a large orange basketball, with the number ""7"" visible in the upper right corner against a backdrop of cyan and magenta geometric shapes and green vegetation.",0
U_u91SjrEOE,"A TED-Ed animated illustration shows a turquoise-skinned figure in a red shirt holding a flaming torch on the left side, with the title ""The MYTH of PROMETHEUS"" displayed prominently in dark text on the right, set against a soft pink background.",0
pMdJxVjZMRI,"The thumbnail features a centered ornate box with geometric turquoise and dark patterns, flanked by two pale hands approaching it from either side, set against a glowing teal gradient background with the title ""THE MYTH OF PANDORA'S BOX"" in bold text at the top and a TED-Ed logo in the upper right corner.",0
cHylAeteEyI,"The thumbnail shows three women smiling at the camera in what appears to be a talk show set, with the ""ellen"" logo and text reading ""FULL EPISODE"" displayed at the bottom of the image.",0
odhUPMYXpX4,"Two young girls wearing pink dresses and tiaras are performing on stage with microphones, with the girl on the right gesturing expressively while both appear to be singing or speaking, set against a background of decorative plants and warm lighting.",0
6-Y14rMfnMI,"The thumbnail shows two cute chibi-style anime characters with black hair and closed, smiling expressions positioned side-by-side against contrasting gray and pink backgrounds—the left character wears a black maid outfit with white apron and headpiece, while the right character wears a white long-sleeved top with a black skirt, both appearing cheerful and playful in their poses.",0
WcOhPXnAi04,"Kevin Hart is smiling broadly while seated on what appears to be a talk show set (Ellen DeGeneres Show, as indicated by the blue banner with the show's logo), wearing a tan/camel colored jacket over a beige turtleneck, with his name displayed in white text on a blue banner at the bottom of the screen.",0
XcorLEso5J8,"# Image Description

A talk show host in a burgundy blazer sits on a cream-colored couch across from two young girls in light blue/mint green dresses, engaged in conversation in a modern studio set with palm trees, white furnishings, and wooden accent tables visible in the background.",0
f9573kGBtuE,"On the Ellen DeGeneres Show set, a man in a red and white shirt stands between two young girls in pink dresses on the left and a woman in a colorful floral dress on the right, with the ""ellen"" logo visible at the bottom of the screen and a blue pixelated background behind them.",0
CaFVx5sSCVE,"# Image Description

A man in formal attire (black suit and tie) is smiling at the camera while seated on what appears to be a talk show set, with a red-orange background and purple lighting elements, and ""The Graham Norton Show"" logo visible in the bottom left corner.",0
JQBH1PGIVc4,"# Image Description

In this sports screenshot, a player wearing a dark navy jersey with French flag colors is embracing two teammates in celebration, with a visible ""BT Sport"" watermark in the upper right corner indicating this is from a broadcast.",0
rniYjUoNbOU,"# Image Description

David Beckham is shown smiling warmly at the camera during an appearance on Jimmy Kimmel Live!, wearing a black jacket against a blue-toned night cityscape background, with his name displayed in white text at the bottom of the screen.",0
2lvRv2mnYLU,"# Image Description

A man in a white long-sleeved shirt and yellow shorts stands on a sandy beach with a confident smile, holding what appears to be a surfboard or similar object, with a calm ocean and beach landscape visible in the background.",0
igmUnkx0fBw,"A man with blonde hair and facial hair is smiling while seated at a table with hot sauce bottles visible in the background, with the ""Hot Ones"" logo displayed in yellow text on the left side of the image.",0
v6rKIGxAz7c,"The thumbnail shows two smiling men in dark clothing against a dark blue background with a glowing effect, with white text at the bottom identifying them as ""JAMIE FOXX + DENZEL WASHINGTON.""",0
e8D6Nhrhsxs,"Two guests sit on the red couch of The Graham Norton Show, with a woman on the left looking surprised with her hands to her face and a man on the right smiling, while the BBC logo appears in the top right corner and ""Graham Norton Show"" text is visible in the bottom left.",0
jXGBQLSvqYQ,"# Image Description

A man in a light-colored blazer and dark shirt sits on a talk show set with a cityscape visible behind him, displaying a thoughtful expression with his hand raised to his face, while YouTube branding appears in the lower right corner.",0
lqbZAYlGfKs,"A player wearing a blue Belgian national team jersey with the number 8 is shown celebrating with an enthusiastic expression and pointing gesture, with ""ENG-BEL HIGHLIGHTS"" text displayed in the upper left corner against a blurred stadium background.",0
vMhk-Tt1tXU,"The thumbnail displays a match highlights graphic showing England (with the Three Lions crest) versus Belgium, with a final score of 2-2, featuring a player in a black England kit (#10) celebrating intensely on the left side and another player in a light blue Belgium kit (#10) on the right side, with ""HIGHLIGHTS"" text at the top.",0
x9RPJgLL1zg,"A woman with long, wavy brown hair sits in what appears to be an indoor setting, displaying a serious or concerned expression while looking to the side, with ""ET"" and ""FOX"" network logos visible in the lower corners along with a Facebook URL reference.",0
-gxp_FbFl0I,"A blonde man in a patterned light-colored jacket gestures while speaking to someone off-camera in what appears to be a parking lot setting, with ""THE HOLLYWOOD FIX"" watermark visible in the top right corner.",0
vhns82LvKgE,"A woman demonstrates makeup application techniques in two side-by-side shots, smiling at the camera while holding a makeup brush near her face, with ""VOGUE"" branding visible in the lower left corner of the image.",0
hRwcYKZ2YzU,"A man with short dark hair wearing a dark colored shirt is shown in a close-up shot with a serious or contemplative expression, set against a blurred interior background, with ""ABC NEWS"" and ""EXCLUSIVE"" watermarks visible in the corners.",0
lJLtYdNeAZg,"A man wearing glasses, a blue cap, and a gray shirt with red sleeves gestures while speaking, with a TLC network logo visible in the lower left corner of the frame, suggesting this is from a TLC television program.",0
yqD_a00kY_g,"The thumbnail shows two men smiling and facing each other in what appears to be an indoor setting, with the text ""EPIC CONVERSATION"" overlaid in bold white letters at the bottom of the image.",0
zIeCUbesx7c,"# Description

A man wearing sunglasses and a light-colored shirt is engaged in an animated conversation with a woman, gesturing expressively with his hands while sitting in what appears to be a design studio or boutique, with clothing displays and decorative items visible in the background.",0
FsThr4wk-6k,"# Image Description

Two people are seated on a red/pink couch during what appears to be a talk show interview, with the person on the right leaning forward and gesturing while speaking, set against a dark background with holiday decorations, and a Facebook URL visible at the bottom of the screen.",0
xkGohExO9oc,"A woman with long, reddish-blonde hair wearing a white long-sleeved top is speaking during what appears to be an interview or talk show segment, with an ""EXTRA"" logo visible in the top right corner and a blurred background behind her.",0
1aED098mH_Y,"The thumbnail shows a split-screen comparison of two people in professional settings - on the left is a woman with long dark hair smiling at the camera, and on the right is a man with reddish-blonde hair in a side profile, with a red star icon visible in the lower left corner.",0
